timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
2025-03-12 10:14:25.612382,-0.020,-0.036,0.694,-0.885,0.740,3.639
2025-03-12 10:14:25.664998,-0.012,-0.023,0.709,-0.610,0.313,4.913
2025-03-12 10:14:25.716897,-0.016,-0.021,0.705,-0.145,-1.114,5.066
2025-03-12 10:14:25.768419,-0.011,-0.005,0.694,-0.488,-0.473,4.959
2025-03-12 10:14:25.821017,-0.028,-0.012,0.696,-0.710,-0.549,4.761
2025-03-12 10:14:25.872924,-0.007,0.007,0.699,-0.855,0.488,4.768
2025-03-12 10:14:25.924358,-0.027,0.002,0.710,-0.900,0.977,4.181
2025-03-12 10:14:25.977215,-0.020,-0.006,0.700,-0.389,-0.725,3.647
2025-03-12 10:14:26.029972,-0.016,-0.011,0.694,-0.099,-1.694,2.983
2025-03-12 10:14:26.081787,-0.017,-0.026,0.711,-0.107,-1.656,2.426
2025-03-12 10:14:26.132689,-0.014,-0.029,0.694,-0.107,-1.511,2.380
2025-03-12 10:14:26.185377,-0.008,-0.029,0.696,-0.229,-1.328,2.991
2025-03-12 10:14:26.237543,-0.018,-0.028,0.693,-0.343,-0.923,3.487
2025-03-12 10:14:26.289262,-0.025,-0.018,0.699,-0.244,-0.557,4.051
2025-03-12 10:14:26.341949,-0.009,-0.010,0.690,-0.519,-0.610,4.051
2025-03-12 10:14:26.394003,-0.019,-0.006,0.715,-0.473,-0.320,4.646
2025-03-12 10:14:26.446185,-0.022,-0.014,0.699,-0.565,-0.916,4.952
2025-03-12 10:14:26.498602,-0.007,-0.009,0.699,-0.618,-0.519,5.180
2025-03-12 10:14:26.551140,-0.011,-0.001,0.691,-0.587,-0.031,4.868
2025-03-12 10:14:26.603049,-0.024,-0.013,0.684,-0.496,-0.565,4.623
2025-03-12 10:14:26.654515,-0.012,-0.012,0.708,-0.198,-0.916,4.189
2025-03-12 10:14:26.706050,-0.016,-0.014,0.697,-0.587,-0.259,3.830
2025-03-12 10:14:26.758280,-0.014,-0.017,0.702,-0.710,0.069,3.212
2025-03-12 10:14:26.809931,-0.017,-0.020,0.690,-0.526,0.206,2.571
2025-03-12 10:14:26.861701,-0.012,-0.015,0.711,-0.641,0.137,1.938
2025-03-12 10:14:26.912613,-0.018,-0.007,0.707,-0.816,0.542,1.511
2025-03-12 10:14:26.964998,-0.010,0.006,0.688,-1.244,0.855,1.030
2025-03-12 10:14:27.015705,-0.024,0.005,0.694,-1.274,1.534,0.771
2025-03-12 10:14:27.067765,-0.025,0.010,0.694,-1.389,2.350,0.137
2025-03-12 10:14:27.120516,-0.023,0.021,0.707,-1.427,2.533,-1.190
2025-03-12 10:14:27.171965,-0.014,0.025,0.695,-1.602,3.624,-2.739
2025-03-12 10:14:27.224075,-0.033,0.033,0.693,-2.159,4.273,-4.822
2025-03-12 10:14:27.275922,-0.025,0.028,0.707,-1.007,3.311,-5.776
2025-03-12 10:14:27.327935,-0.038,0.005,0.711,0.252,-2.907,-6.500
2025-03-12 10:14:27.380010,-0.012,0.012,0.698,0.229,-3.487,-7.614
2025-03-12 10:14:27.431662,-0.012,0.016,0.679,-0.687,0.412,-7.546
2025-03-12 10:14:27.484024,-0.012,0.009,0.696,-1.030,2.403,-7.019
2025-03-12 10:14:27.536443,-0.017,-0.016,0.698,-0.832,2.625,-7.027
2025-03-12 10:14:27.587912,-0.025,-0.039,0.726,-0.595,1.884,-7.324
2025-03-12 10:14:27.640772,-0.028,-0.049,0.713,-0.511,1.305,-6.882
2025-03-12 10:14:27.692530,-0.010,-0.055,0.695,-0.702,1.419,-5.806
